"year","age","eqwlth","conlegis","degree","racehisp"
2016,57,5,"Hardly any","Grad/Prof Degree","White"
2016,59,1,"Hardly any","Grad/Prof Degree","White"
2016,26,1,"A great deal","HS Diploma","Black"
2016,35,5,"Hardly any","HS Diploma","Black"
2016,51,1,"Only some","HS Diploma","Black"
2016,39,5,"Hardly any","HS Diploma","Black"
2016,30,1,"Only some","Less than HS","Hispanic"
2016,29,5,"Hardly any","HS Diploma","Hispanic"
2016,80,4,"Only some","HS Diploma","Black"
2016,70,1,"Only some","HS Diploma","Hispanic"
2016,49,1,"Only some","Less than HS","Black"
2016,78,1,"Hardly any","Grad/Prof Degree","White"
2016,41,4,"Only some","HS Diploma","Black"
2016,35,7,"Hardly any","Some College","White"
2016,44,2,"Hardly any","HS Diploma","White"
2016,41,1,"Hardly any","Some College","White"
2016,45,3,"Only some","Bachelor's Degree","White"
2016,41,5,"A great deal","HS Diploma","Hispanic"
2016,68,1,"Hardly any","HS Diploma","White"
2016,57,1,"Hardly any","HS Diploma","Black"
2016,72,1,"Only some","Grad/Prof Degree","Black"
2016,50,2,"Only some","Bachelor's Degree","White"
2016,40,2,"Hardly any","Grad/Prof Degree","White"
2016,58,1,"Hardly any","HS Diploma","White"
2016,43,4,NA,"HS Diploma","Hispanic"
2016,25,1,"Hardly any","Bachelor's Degree","Black"
2016,33,2,"Only some","Grad/Prof Degree","Other"
2016,27,1,"Only some","Bachelor's Degree","White"
2016,58,1,"A great deal","Bachelor's Degree","Black"
2016,66,3,"Hardly any","HS Diploma","White"
2016,89,4,"Hardly any","HS Diploma","White"
2016,29,1,"Hardly any","Some College","Hispanic"
2016,78,3,"Hardly any","HS Diploma","White"
2016,25,6,"Only some","Bachelor's Degree","White"
2016,54,5,"Only some","Bachelor's Degree","White"
2016,48,5,"Hardly any","HS Diploma","Hispanic"
2016,32,6,"Hardly any","Grad/Prof Degree","Other"
2016,29,1,"Hardly any","Bachelor's Degree","White"
2016,59,3,"Only some","Grad/Prof Degree","White"
2016,81,5,"Hardly any","HS Diploma","White"
2016,69,4,"Hardly any","HS Diploma","White"
2016,52,6,"Only some","HS Diploma","White"
2016,33,5,NA,"Bachelor's Degree","Hispanic"
2016,71,5,"Hardly any","Grad/Prof Degree","White"
2016,21,6,"Only some","HS Diploma","Hispanic"
2016,26,5,"Only some","Bachelor's Degree","White"
2016,33,3,"Hardly any","Bachelor's Degree","White"
2016,68,5,"Only some","HS Diploma","Black"
2016,60,1,"Only some","HS Diploma","Black"
2016,47,1,"Hardly any","HS Diploma","Black"
2016,89,2,"Only some","HS Diploma","White"
2016,64,4,"Hardly any","HS Diploma","White"
2016,62,1,"Hardly any","HS Diploma","White"
2016,65,6,"Hardly any","Some College","White"
2016,47,3,"Hardly any","Bachelor's Degree","White"
2016,62,1,"Hardly any","Some College","White"
2016,51,2,"Hardly any","Bachelor's Degree","White"
2016,43,3,"Hardly any","Bachelor's Degree","White"
2016,47,1,"Hardly any","HS Diploma","Other"
2016,57,3,"A great deal","HS Diploma","White"
2016,39,1,"Hardly any","Grad/Prof Degree","White"
2016,37,5,"Only some","Some College","White"
2016,52,3,"Only some","HS Diploma","Other"
2016,58,3,"Hardly any","HS Diploma","White"
2016,52,4,"Hardly any","Bachelor's Degree","Other"
2016,25,4,"Only some","HS Diploma","Hispanic"
2016,33,3,"A great deal","HS Diploma","Other"
2016,61,2,"Hardly any","HS Diploma","White"
2016,41,1,"Hardly any","HS Diploma","Hispanic"
2016,57,6,"Hardly any","HS Diploma","White"
2016,50,7,"Hardly any","HS Diploma","Black"
2016,75,5,"Hardly any","HS Diploma","Black"
2016,22,2,"Hardly any","Less than HS","Black"
2016,27,5,"Hardly any","Less than HS","White"
2016,20,1,"Hardly any","Less than HS","Hispanic"
2016,55,2,"Only some","Grad/Prof Degree","White"
2016,49,4,"Hardly any","HS Diploma","Hispanic"
2016,41,5,"Only some","Grad/Prof Degree","Other"
2016,67,5,"Only some","HS Diploma","Hispanic"
2016,76,3,"Only some","Grad/Prof Degree","Other"
2016,84,3,"Hardly any","Bachelor's Degree","Other"
2016,32,2,"A great deal","Less than HS","Black"
2016,46,4,"A great deal","Bachelor's Degree","Black"
2016,25,5,"Only some","HS Diploma","Other"
2016,67,1,"Hardly any","Grad/Prof Degree","White"
2016,51,7,"Hardly any","Less than HS","Hispanic"
2016,39,7,"Only some","HS Diploma","Hispanic"
2016,39,1,"Only some","Less than HS","Hispanic"
2016,51,1,"A great deal","Less than HS","Hispanic"
2016,38,1,"Only some","Some College","Hispanic"
2016,79,5,"A great deal","HS Diploma","White"
2016,55,3,"Only some","HS Diploma","Hispanic"
2016,30,4,"Only some","Bachelor's Degree","Hispanic"
2016,29,4,"Only some","Bachelor's Degree","Black"
2016,37,2,"Hardly any","Bachelor's Degree","White"
2016,67,1,"Hardly any","Grad/Prof Degree","White"
2016,81,3,"Hardly any","HS Diploma","White"
2016,35,2,"Only some","Some College","Black"
2016,37,6,"Only some","HS Diploma","White"
2016,45,3,"Only some","Bachelor's Degree","White"
2016,76,6,"Hardly any","Grad/Prof Degree","White"
2016,77,4,"Only some","HS Diploma","White"
2016,61,3,"Hardly any","Bachelor's Degree","White"
2016,41,3,"Hardly any","Bachelor's Degree","Hispanic"
2016,19,6,"Hardly any","HS Diploma","Hispanic"
2016,50,1,"Only some","Less than HS","Hispanic"
2016,25,7,"Hardly any","HS Diploma","Other"
2016,45,7,"Only some","Grad/Prof Degree","White"
2016,21,3,"Hardly any","Some College","Hispanic"
2016,25,1,"Hardly any","Grad/Prof Degree","Other"
2016,31,5,"Hardly any","Bachelor's Degree","Hispanic"
2016,33,3,"Only some","Bachelor's Degree","Hispanic"
2016,72,5,"Hardly any","Bachelor's Degree","White"
2016,66,4,"Hardly any","Bachelor's Degree","White"
2016,57,7,"Only some","Grad/Prof Degree","Other"
2016,81,3,"Hardly any","Grad/Prof Degree","White"
2016,23,4,"Only some","Bachelor's Degree","White"
2016,62,4,"A great deal","Bachelor's Degree","White"
2016,43,6,"Only some","HS Diploma","White"
2016,36,5,"Only some","HS Diploma","Hispanic"
2016,37,5,"Only some","HS Diploma","Hispanic"
2016,53,4,"Only some","Less than HS","Hispanic"
2016,42,7,"Hardly any","HS Diploma","White"
2016,36,5,"Only some","HS Diploma","White"
2016,49,4,"Hardly any","Some College","White"
2016,49,3,"Only some","HS Diploma","Hispanic"
2016,35,6,"Only some","Bachelor's Degree","White"
2016,47,6,"Only some","Bachelor's Degree","White"
2016,29,3,"Hardly any","Bachelor's Degree","Black"
2016,36,1,"Hardly any","Bachelor's Degree","Black"
2016,31,5,"Hardly any","HS Diploma","Hispanic"
2016,19,1,"A great deal","HS Diploma","Black"
2016,25,3,"A great deal","HS Diploma","Black"
2016,35,5,"Only some","Grad/Prof Degree","White"
2016,20,3,"Only some","HS Diploma","Hispanic"
2016,42,3,"Only some","HS Diploma","Hispanic"
2016,26,5,"Only some","Some College","Hispanic"
2016,58,4,"Hardly any","Some College","Hispanic"
2016,61,7,"Hardly any","HS Diploma","Black"
2016,44,3,"Hardly any","Less than HS","Hispanic"
2016,75,1,"Hardly any","Grad/Prof Degree","White"
2016,44,3,"Only some","Grad/Prof Degree","White"
2016,36,6,"Hardly any","Bachelor's Degree","Hispanic"
2016,37,4,"A great deal","Bachelor's Degree","White"
2016,48,1,"Only some","HS Diploma","White"
2016,44,1,"Hardly any","Grad/Prof Degree","White"
2016,59,7,"Only some","Bachelor's Degree","White"
2016,61,4,"Only some","Some College","White"
2016,31,4,"Only some","Less than HS","Hispanic"
2016,47,2,"Hardly any","HS Diploma","Hispanic"
2016,38,6,"Only some","Some College","Black"
2016,47,1,"Hardly any","Some College","Black"
2016,28,1,"Hardly any","HS Diploma","White"
2016,55,2,"Hardly any","Grad/Prof Degree","White"
2016,61,3,"Hardly any","Bachelor's Degree","White"
2016,41,2,"Only some","Less than HS","Hispanic"
2016,22,1,"Only some","HS Diploma","Hispanic"
2016,36,1,"Hardly any","Bachelor's Degree","Hispanic"
2016,40,3,"Hardly any","Bachelor's Degree","Black"
2016,63,1,"Only some","Less than HS","Black"
2016,60,1,"Hardly any","HS Diploma","Black"
2016,43,4,"Hardly any","HS Diploma","Hispanic"
2016,52,7,"Only some","Less than HS","Hispanic"
2016,25,4,"Only some","HS Diploma","Hispanic"
2016,NA,6,"Hardly any","Grad/Prof Degree","White"
2016,58,5,"Only some","Bachelor's Degree","White"
2016,60,7,"Only some","HS Diploma","White"
2016,44,4,"Only some","Bachelor's Degree","White"
2016,69,3,"Hardly any","Bachelor's Degree","White"
2016,66,4,"Hardly any","HS Diploma","White"
2016,37,1,"Only some","HS Diploma","White"
2016,27,1,"A great deal","Less than HS","Hispanic"
2016,60,7,"Hardly any","Bachelor's Degree","White"
2016,32,1,"Hardly any","HS Diploma","Hispanic"
2016,39,3,"Only some","HS Diploma","Hispanic"
2016,56,5,"Hardly any","HS Diploma","White"
2016,60,5,"Only some","Bachelor's Degree","White"
2016,22,3,"Only some","HS Diploma","White"
2016,35,1,"Only some","HS Diploma","Hispanic"
2016,42,1,"Only some","Bachelor's Degree","Hispanic"
2016,58,6,"Only some","Bachelor's Degree","White"
2016,32,6,"Hardly any","Bachelor's Degree","White"
2016,20,5,"Hardly any","HS Diploma","White"
2016,44,2,"Hardly any","Grad/Prof Degree","White"
2016,34,3,"Hardly any","HS Diploma","White"
2016,62,6,"Only some","Grad/Prof Degree","White"
2016,59,2,"Hardly any","Bachelor's Degree","White"
2016,51,5,"Only some","Bachelor's Degree","White"
2016,37,1,"Hardly any","Grad/Prof Degree","White"
2016,50,3,"Hardly any","Grad/Prof Degree","White"
2016,53,5,"Only some","HS Diploma","White"
2016,52,3,"Only some","HS Diploma","White"
2016,46,3,"Hardly any","HS Diploma","White"
2016,64,7,"Hardly any","HS Diploma","White"
2016,62,1,"Hardly any","Grad/Prof Degree","Black"
2016,35,4,"Only some","Bachelor's Degree","Hispanic"
2016,60,3,"Only some","Some College","White"
2016,36,1,"Hardly any","Some College","Black"
2016,30,6,"Hardly any","HS Diploma","White"
2016,27,1,"Only some","HS Diploma","White"
2016,60,5,"Hardly any","HS Diploma","White"
2016,42,3,"Only some","HS Diploma","White"
2016,49,1,"Hardly any","HS Diploma","White"
2016,47,6,"Only some","HS Diploma","White"
2016,41,4,NA,"Grad/Prof Degree","Other"
2016,47,6,"Only some","Grad/Prof Degree","White"
2016,64,1,"Hardly any","HS Diploma","White"
2016,61,7,"Hardly any","HS Diploma","White"
2016,34,4,"Hardly any","Grad/Prof Degree","White"
2016,31,4,"Only some","HS Diploma","Black"
2016,NA,3,"Only some","HS Diploma","White"
2016,68,1,"Hardly any","Grad/Prof Degree","Black"
2016,89,4,"Hardly any","Grad/Prof Degree","White"
2016,76,1,"Hardly any","Grad/Prof Degree","White"
2016,40,1,"Hardly any","HS Diploma","Black"
2016,27,3,"Hardly any","Bachelor's Degree","Black"
2016,71,1,"Only some","Bachelor's Degree","Black"
2016,29,2,"A great deal","Bachelor's Degree","Black"
2016,74,2,"Hardly any","Bachelor's Degree","White"
2016,30,2,"Only some","Bachelor's Degree","Black"
2016,65,2,"Only some","Bachelor's Degree","Black"
2016,41,1,"Only some","HS Diploma","Black"
2016,38,2,"Hardly any","Grad/Prof Degree","White"
2016,49,1,"Hardly any","HS Diploma","White"
2016,25,2,"Only some","Bachelor's Degree","White"
2016,26,6,"Only some","HS Diploma","Black"
2016,34,2,"Hardly any","Bachelor's Degree","White"
2016,59,2,"Only some","Less than HS","White"
2016,49,4,"Hardly any","HS Diploma","White"
2016,45,3,"Only some","Some College","White"
2016,34,2,"Only some","HS Diploma","Black"
2016,66,2,"Hardly any","HS Diploma","White"
2016,53,4,"Only some","HS Diploma","White"
2016,59,1,"Only some","Grad/Prof Degree","Other"
2016,68,2,"Hardly any","Grad/Prof Degree","White"
2016,37,5,"Hardly any","Bachelor's Degree","White"
2016,37,3,"Hardly any","HS Diploma","White"
2016,25,1,"A great deal","HS Diploma","Black"
2016,63,3,"Hardly any","Less than HS","Black"
2016,26,7,"Hardly any","HS Diploma","Black"
2016,21,1,"Only some","HS Diploma","Hispanic"
2016,27,2,"A great deal","HS Diploma","White"
2016,53,1,"Hardly any","Grad/Prof Degree","White"
2016,70,3,"Hardly any","Grad/Prof Degree","White"
2016,53,5,"Only some","Bachelor's Degree","White"
2016,27,3,"Only some","HS Diploma","Black"
2016,26,2,"Hardly any","Less than HS","Hispanic"
2016,24,1,"Only some","HS Diploma","White"
2016,25,1,"Hardly any","HS Diploma","Hispanic"
2016,44,3,"Only some","Less than HS","Hispanic"
2016,29,6,"Hardly any","HS Diploma","White"
2016,57,7,"Hardly any","Bachelor's Degree","White"
2016,48,1,"Only some","Less than HS","Black"
2016,29,3,"Hardly any","Bachelor's Degree","White"
2016,48,4,"A great deal","Grad/Prof Degree","White"
2016,30,2,"Hardly any","Bachelor's Degree","White"
2016,56,3,"Hardly any","HS Diploma","White"
2016,43,1,"Hardly any","HS Diploma","White"
2016,19,3,"Only some","HS Diploma","White"
2016,67,5,"Only some","HS Diploma","White"
2016,37,4,"Only some","HS Diploma","Hispanic"
2016,40,1,"Hardly any","HS Diploma","White"
2016,63,1,"Only some","HS Diploma","Hispanic"
2016,37,5,"Hardly any","Bachelor's Degree","White"
2016,48,5,"Only some","Bachelor's Degree","White"
2016,58,2,"Hardly any","Grad/Prof Degree","White"
2016,64,4,"Hardly any","Grad/Prof Degree","White"
2016,37,2,"Only some","Grad/Prof Degree","White"
2016,66,2,"Hardly any","Bachelor's Degree","White"
2016,31,5,"Only some","Bachelor's Degree","White"
2016,64,7,"Hardly any","Bachelor's Degree","White"
2016,59,1,"Hardly any","Grad/Prof Degree","Hispanic"
2016,29,3,"Only some","Bachelor's Degree","White"
2016,59,2,"Hardly any","Grad/Prof Degree","White"
2016,71,2,"Hardly any","Bachelor's Degree","White"
2016,36,6,"Only some","Grad/Prof Degree","White"
2016,28,2,"Only some","Grad/Prof Degree","White"
2016,76,1,"Hardly any","HS Diploma","Black"
2016,24,1,"Hardly any","Bachelor's Degree","White"
2016,34,2,"Only some","Grad/Prof Degree","Other"
2016,27,1,"Hardly any","Bachelor's Degree","White"
2016,26,6,"Only some","Bachelor's Degree","White"
2016,61,6,"Hardly any","Some College","White"
2016,44,3,"Hardly any","Grad/Prof Degree","White"
2016,84,6,"Hardly any","Some College","White"
2016,37,4,"A great deal","HS Diploma","White"
2016,82,6,"Hardly any","Some College","White"
2016,29,1,"Only some","HS Diploma","Hispanic"
2016,72,5,NA,"HS Diploma","White"
2016,37,4,"Only some","Less than HS","Hispanic"
2016,32,3,NA,"Grad/Prof Degree","Other"
2016,23,1,"Only some","HS Diploma","Hispanic"
2016,42,1,"Hardly any","HS Diploma","White"
2016,58,2,"Hardly any","HS Diploma","White"
2016,33,1,"Hardly any","HS Diploma","White"
2016,22,1,"Only some","Some College","White"
2016,24,2,"Only some","HS Diploma","White"
2016,32,3,"Hardly any","HS Diploma","Black"
2016,19,2,"Hardly any","Less than HS","White"
2016,54,2,"Hardly any","Bachelor's Degree","White"
2016,21,2,"Hardly any","HS Diploma","White"
2016,42,1,"Hardly any","Bachelor's Degree","White"
2016,65,5,"Only some","HS Diploma","White"
2016,59,1,"Hardly any","Some College","White"
2016,51,3,"Only some","HS Diploma","White"
2016,69,5,"Only some","HS Diploma","White"
2016,24,5,"Hardly any","HS Diploma","White"
2016,34,5,"Only some","HS Diploma","White"
2016,85,2,"Only some","Grad/Prof Degree","White"
2016,45,2,"Hardly any","Grad/Prof Degree","White"
2016,33,1,"Hardly any","Bachelor's Degree","White"
2016,78,1,"Only some","Bachelor's Degree","White"
2016,69,2,"Hardly any","Grad/Prof Degree","White"
2016,62,5,"Hardly any","Some College","White"
2016,74,2,"Only some","Bachelor's Degree","White"
2016,76,1,"Only some","Bachelor's Degree","Other"
2016,47,2,"Only some","Less than HS","Hispanic"
2016,31,1,"Only some","HS Diploma","Hispanic"
2016,28,3,"A great deal","Less than HS","Hispanic"
2016,47,1,"Hardly any","HS Diploma","Black"
2016,58,3,"Hardly any","Bachelor's Degree","White"
2016,32,2,"Only some","HS Diploma","Black"
2016,47,2,"Only some","Grad/Prof Degree","White"
2016,27,1,"Only some","Grad/Prof Degree","Black"
2016,57,3,"Only some","Bachelor's Degree","White"
2016,32,1,"Hardly any","HS Diploma","Black"
2016,81,7,"Only some","Less than HS","Hispanic"
2016,19,1,"Hardly any","HS Diploma","Other"
2016,44,7,"Only some","HS Diploma","Hispanic"
2016,41,4,"Only some","Less than HS","Hispanic"
2016,67,1,"Only some","HS Diploma","Black"
2016,36,4,"Only some","Some College","Black"
2016,33,5,"Only some","Grad/Prof Degree","Other"
2016,60,3,"Only some","Grad/Prof Degree","White"
2016,45,5,"Only some","Less than HS","Hispanic"
2016,70,1,"Hardly any","Grad/Prof Degree","White"
2016,37,1,"Hardly any","HS Diploma","Hispanic"
2016,39,2,"Only some","Bachelor's Degree","White"
2016,55,4,"Only some","HS Diploma","Black"
2016,58,4,"Only some","HS Diploma","White"
2016,64,2,"Only some","Less than HS","White"
2016,32,2,"Hardly any","Bachelor's Degree","White"
2016,40,1,"Hardly any","HS Diploma","Black"
2016,38,1,"Only some","HS Diploma","White"
2016,63,7,"Only some","Bachelor's Degree","White"
2016,49,4,"Only some","Grad/Prof Degree","Other"
2016,74,2,"Only some","HS Diploma","White"
2016,66,7,"Hardly any","HS Diploma","Black"
2016,42,4,"Hardly any","HS Diploma","White"
2016,66,1,"A great deal","Less than HS","White"
2016,51,4,"Only some","HS Diploma","Black"
2016,20,1,"Hardly any","HS Diploma","Hispanic"
2016,54,5,"Only some","Less than HS","White"
2016,55,2,"Hardly any","HS Diploma","Black"
2016,58,5,"A great deal","HS Diploma","Black"
2016,33,3,"Hardly any","Some College","White"
2016,48,1,"Hardly any","HS Diploma","White"
2016,72,7,"Only some","Grad/Prof Degree","White"
2016,66,5,"Hardly any","HS Diploma","White"
2016,53,7,"Only some","Grad/Prof Degree","White"
2016,75,4,"A great deal","Some College","White"
2016,25,1,"Hardly any","HS Diploma","White"
2016,80,4,"Only some","HS Diploma","White"
2016,67,7,"Hardly any","HS Diploma","White"
2016,21,4,NA,"HS Diploma","White"
2016,69,5,"Hardly any","Some College","White"
2016,34,2,"Only some","Bachelor's Degree","Black"
2016,47,1,"Hardly any","HS Diploma","Black"
2016,57,2,"Hardly any","HS Diploma","White"
2016,58,5,"Hardly any","Grad/Prof Degree","White"
2016,65,1,"Only some","HS Diploma","White"
2016,26,2,"Only some","HS Diploma","Hispanic"
2016,31,4,"Only some","Bachelor's Degree","Hispanic"
2016,68,1,"Only some","Less than HS","Black"
2016,57,4,"Only some","HS Diploma","Black"
2016,57,3,"Hardly any","Bachelor's Degree","White"
2016,48,6,NA,"Bachelor's Degree","White"
2016,36,3,"Only some","Grad/Prof Degree","White"
2016,55,4,"Hardly any","Bachelor's Degree","White"
2016,19,3,"Only some","Less than HS","Other"
2016,54,4,"Hardly any","HS Diploma","White"
2016,60,3,"Only some","Bachelor's Degree","White"
2016,58,7,"Hardly any","Bachelor's Degree","White"
2016,69,3,"Hardly any","HS Diploma","White"
2016,75,7,"Hardly any","Bachelor's Degree","White"
2016,67,4,"Hardly any","HS Diploma","White"
2016,51,4,"Only some","Grad/Prof Degree","White"
2016,57,3,"Hardly any","Bachelor's Degree","White"
2016,44,3,"Hardly any","Less than HS","Other"
2016,49,1,"Only some","HS Diploma","Hispanic"
2016,52,5,"Only some","Grad/Prof Degree","Other"
2016,48,7,"Hardly any","HS Diploma","White"
2016,34,5,"Hardly any","Bachelor's Degree","Other"
2016,30,5,"Only some","Grad/Prof Degree","White"
2016,77,1,"Hardly any","Less than HS","Black"
