"id","hrs1","class","region","racehisp"
1408,60,"Middle","West","White"
1413,40,"Working","West","White"
1414,48,"Working","West","Hispanic"
1416,56,"Working","West","Hispanic"
1417,60,"Working","West","Hispanic"
1418,60,"Working","West","Hispanic"
1419,35,"Working","West","Hispanic"
1420,27,"Working","West","Black"
1421,25,"Lower","West","White"
1422,50,"Working","West","Hispanic"
1423,40,"Working","West","Hispanic"
1424,20,"Middle","West","White"
1426,55,"Middle","West","Hispanic"
1427,50,"Working","West","Hispanic"
1429,60,"Middle","West","White"
1430,56,"Working","West","White"
1431,50,"Middle","West","White"
1435,35,"Working","West","White"
1438,30,"Middle","West","White"
1439,35,"Working","West","White"
1440,44,"Working","West","White"
1442,46,"Working","West","Hispanic"
1443,30,"Working","West","Hispanic"
1445,40,"Lower","West","White"
1446,40,"Working","West","Other"
1447,40,"Middle","West","Other"
1448,40,"Middle","West","Other"
1449,50,"Middle","West","Other"
1452,40,"Middle","West","White"
1453,40,"Lower","West","Hispanic"
1454,40,"Working","West","White"
1456,72,"Working","West","Other"
1459,20,"Middle","West","Hispanic"
1462,45,"Middle","Middle Atlantic","White"
1463,40,"Working","Middle Atlantic","White"
1464,24,"Working","Middle Atlantic","White"
1467,64,"Working","Middle Atlantic","White"
1468,35,"Working","Middle Atlantic","White"
1469,45,"Working","Middle Atlantic","White"
1471,10,"Working","Middle Atlantic","White"
1472,25,"Working","Middle Atlantic","White"
1473,40,"Middle","Middle Atlantic","White"
1477,35,"Middle","Middle Atlantic","White"
1478,60,"Middle","Middle Atlantic","White"
1479,38,"Middle","Middle Atlantic","Black"
1480,44,"Middle","Middle Atlantic","White"
1481,42,"Middle","Middle Atlantic","White"
1483,70,"Working","New England","White"
1485,40,"Middle","New England","White"
1486,20,"Middle","New England","White"
1487,41,"Working","New England","White"
1489,40,"Working","New England","White"
1490,50,"Working","New England","White"
1492,62,"Upper","New England","White"
1495,38,"Working","New England","White"
1498,60,"Middle","New England","White"
1499,40,"Middle","New England","White"
1500,52,"Middle","New England","White"
1506,20,"Working","Middle Atlantic","White"
1508,40,"Middle","Middle Atlantic","White"
1511,50,"Middle","Middle Atlantic","White"
1512,14,"Lower","Middle Atlantic","White"
1513,33,"Middle","Midwest","White"
1515,40,"Middle","Midwest","White"
1517,22,"Middle","Midwest","White"
1518,44,"Working","Midwest","White"
1519,40,"Middle","Midwest","White"
1520,47,"Middle","Midwest","White"
1521,40,"Working","Midwest","White"
1522,45,"Middle","Midwest","White"
1523,55,"Working","Midwest","White"
1524,40,"Middle","Midwest","White"
1525,40,"Working","Midwest","White"
1528,50,"Working","Midwest","White"
1529,25,"Middle","Midwest","White"
1530,40,"Working","Midwest","White"
1532,30,"Middle","Midwest","White"
1535,80,"Middle","Midwest","White"
1537,40,"Middle","Midwest","White"
1539,35,"Working","West","White"
1540,60,"Middle","West","White"
1542,20,"Middle","West","White"
1544,55,"Middle","West","White"
1548,40,"Working","West","White"
1550,20,"Middle","West","White"
1551,45,"Middle","West","White"
1552,42,"Working","West","White"
1553,43,"Working","West","Hispanic"
1555,60,"Working","West","White"
1557,55,"Middle","West","White"
1559,34,"Middle","West","White"
1560,40,"Middle","West","White"
1562,80,"Middle","West","White"
1564,45,"Lower","West","White"
1565,15,"Working","Midwest","White"
1566,60,"Working","Midwest","White"
1567,89,"Working","Midwest","White"
1568,45,"Working","Midwest","White"
1569,24,"Working","Midwest","White"
1570,40,"Working","Midwest","White"
1571,60,"Middle","Midwest","White"
1573,18,"Lower","Midwest","White"
1574,60,"Working","Midwest","White"
1575,64,"Working","Midwest","White"
1579,37,"Working","Midwest","White"
1580,89,"Lower","Midwest","White"
1581,50,"Working","Midwest","White"
1583,10,"Working","Midwest","White"
1586,40,"Working","Midwest","White"
1588,37,"Lower","Midwest","White"
1589,40,"Working","Midwest","White"
1590,12,"Middle","Midwest","White"
1595,40,"Working","Midwest","White"
1598,40,"Middle","Midwest","White"
1601,40,"Working","Midwest","White"
1603,50,"Working","Midwest","White"
1606,30,"Working","Midwest","White"
1611,20,"Working","Midwest","White"
1612,48,"Middle","Midwest","White"
1614,40,"Working","Midwest","White"
1615,89,"Working","Midwest","White"
1616,40,"Working","Midwest","White"
1619,56,"Working","Midwest","White"
1621,24,"Working","Midwest","White"
1625,32,"Working","Midwest","White"
1627,40,"Working","Midwest","White"
1628,40,"Working","Midwest","White"
1629,40,"Working","Midwest","White"
1631,40,"Working","Midwest","White"
1632,40,"Working","Midwest","White"
1633,37,"Middle","Midwest","White"
1634,40,"Working","Midwest","White"
1636,40,"Working","Midwest","White"
1637,40,"Working","Midwest","White"
1640,16,"Middle","Midwest","White"
1642,40,"Working","Midwest","White"
1645,40,"Working","Midwest","White"
1648,40,"Working","Midwest","White"
1652,50,"Middle","Midwest","White"
1655,80,"Working","Midwest","White"
1656,12,"Working","Midwest","White"
1657,70,"Working","Midwest","White"
1658,40,"Working","Midwest","White"
1660,35,"Working","Midwest","White"
1661,50,"Working","Midwest","White"
1662,48,"Working","Midwest","White"
1663,48,"Working","Midwest","White"
1664,40,"Middle","Midwest","Hispanic"
1666,43,"Working","Midwest","White"
1668,40,"Lower","South","Black"
1669,42,"Middle","South","White"
1671,50,"Middle","South","White"
1672,45,"Working","South","White"
1673,42,"Middle","South","White"
1674,40,"Middle","South","Black"
1678,25,"Middle","South","White"
1681,89,"Working","South","White"
1682,40,"Working","South","Black"
1683,40,"Working","South","Black"
1684,30,"Working","South","White"
1686,40,"Working","South","White"
1687,30,"Working","South","Hispanic"
1689,48,"Working","South","White"
1690,40,"Working","South","White"
1691,44,"Working","South","White"
1693,24,"Working","South","White"
1698,40,"Middle","South","White"
1703,40,"Working","South","White"
1704,40,"Working","South","White"
1707,60,"Working","South","White"
1708,12,"Working","South","White"
1709,35,"Working","South","White"
1711,40,"Lower","South","White"
1713,25,"Working","South","White"
1715,42,"Middle","South","White"
1717,40,"Working","South","White"
1718,50,"Middle","South","White"
1724,40,"Working","South","White"
1729,65,"Middle","South","White"
1730,6,"Middle","South","White"
1731,40,"Working","South","White"
1735,65,"Middle","South","White"
1736,40,"Working","South","White"
1737,50,"Working","South","White"
1738,40,"Middle","South","White"
1739,40,"Middle","South","White"
1742,60,"Middle","South","White"
1744,40,"Middle","South","White"
1745,47,"Working","South","White"
1746,40,"Working","South","White"
1747,28,"Working","South","Black"
1748,20,"Working","South","White"
1749,27,"Middle","South","White"
1752,40,"Middle","South","White"
1753,75,"Working","South","Black"
1754,40,"Upper","South","White"
1756,60,"Working","South","White"
1758,52,"Working","South","Black"
1760,48,"Working","South","White"
1761,37,"Working","South","Black"
1765,62,"Working","South","Black"
1769,40,"Middle","South","White"
1770,40,"Working","South","White"
1772,40,"Working","South","White"
1775,50,"Working","South","White"
1777,40,"Middle","South","White"
1779,40,"Working","South","Black"
1781,33,"Middle","South","White"
1786,40,"Middle","South","White"
1787,17,"Working","South","Black"
1791,38,"Working","South","Black"
1792,40,"Working","South","White"
1799,42,"Working","South","White"
1800,40,"Working","South","White"
1802,30,"Middle","South","White"
1803,65,"Working","South","White"
1804,43,"Lower","South","White"
1805,65,"Working","South","White"
1806,40,"Working","South","White"
1807,55,"Middle","South","White"
1808,43,"Working","South","White"
1809,80,"Working","South","White"
1814,40,"Working","South","White"
1816,45,"Working","South","White"
1817,40,"Lower","South","Hispanic"
1818,40,"Working","South","Hispanic"
1819,41,"Working","South","Hispanic"
1820,1,"Middle","South","Black"
1821,26,"Working","South","Black"
1824,40,"Working","South","Black"
1826,48,"Working","South","Black"
1827,35,"Working","South","White"
1829,36,"Working","South","White"
1830,35,"Working","South","Hispanic"
1831,40,"Working","South","White"
1832,60,"Working","South","White"
1833,60,"Working","South","White"
1834,32,"Working","South","Black"
1835,6,"Middle","South","White"
1836,40,"Working","South","White"
1837,30,"Working","South","Black"
1838,40,"Working","South","Black"
1839,50,"Working","South","White"
1840,40,"Middle","South","White"
1841,40,"Working","South","Black"
1844,40,"Working","South","White"
1845,12,"Working","South","White"
1847,39,"Middle","South","Hispanic"
1850,56,"Middle","South","White"
1854,40,"Working","South","White"
1856,40,"Working","South","White"
1857,40,"Working","South","Other"
1858,25,"Lower","South","White"
1859,40,"Working","South","White"
1861,52,"Middle","South","White"
1862,60,"Working","South","White"
1863,52,"Working","South","White"
1865,42,"Working","South","Black"
1866,55,"Middle","South","White"
1868,40,"Working","South","White"
1869,48,"Working","South","White"
1870,80,"Working","South","White"
1871,40,"Working","South","White"
1875,45,"Working","South","White"
1876,55,"Working","South","White"
1877,65,"Middle","South","White"
1879,50,"Working","South","White"
1881,20,"Middle","South","White"
1882,60,"Working","South","White"
1883,40,"Working","South","White"
1884,40,"Middle","South","White"
1885,40,"Working","South","White"
1886,54,"Working","South","White"
1887,42,"Working","South","White"
1888,36,"Middle","South","White"
1891,50,"Working","South","White"
1894,20,"Middle","South","White"
1896,15,"Working","South","Hispanic"
1898,6,"Working","South","White"
1899,8,"Working","South","White"
1901,60,"Working","South","White"
1902,50,"Middle","South","White"
1904,38,"Middle","South","White"
1905,60,"Working","South","Hispanic"
1906,68,"Working","South","White"
1910,36,"Middle","South","White"
1911,55,"Working","South","White"
1913,40,"Working","South","White"
1915,35,"Middle","South","Black"
1917,40,"Middle","South","White"
1920,58,"Working","South","White"
1922,54,"Working","South","White"
1923,27,"Lower","South","White"
1924,27,"Middle","South","White"
1925,50,"Lower","South","White"
1930,40,"Middle","West","Hispanic"
1931,30,"Working","West","Hispanic"
1934,25,"Working","West","Hispanic"
1937,50,"Working","West","Hispanic"
1940,40,"Lower","West","White"
1941,48,"Working","West","White"
1942,40,"Working","West","White"
1943,24,"Working","West","White"
1944,56,"Working","West","White"
1947,30,"Middle","West","White"
1948,40,"Middle","West","White"
1951,40,"Working","West","White"
1952,50,"Working","West","White"
1953,22,"Working","West","White"
1954,50,"Working","West","White"
1955,45,"Working","West","White"
1956,40,"Middle","West","White"
1958,60,"Middle","West","Hispanic"
1959,16,"Working","West","White"
1960,40,"Working","West","White"
1962,65,"Middle","West","White"
1965,21,"Middle","West","White"
1969,40,"Working","Middle Atlantic","Other"
1970,42,"Working","Middle Atlantic","White"
1971,62,"Working","Middle Atlantic","White"
1973,50,"Middle","West","White"
1975,30,"Working","West","Black"
1976,48,"Middle","West","White"
1977,35,"Working","Midwest","Black"
1979,45,"Middle","West","White"
1980,50,"Middle","West","White"
1982,40,"Middle","West","White"
1984,20,"Working","Middle Atlantic","Hispanic"
1991,32,"Middle","Midwest","White"
1994,40,"Working","West","White"
1996,27,"Middle","Middle Atlantic","White"
1998,21,"Lower","Midwest","White"
2000,65,"Middle","Midwest","White"
2002,48,"Working","South","White"
2003,40,"Working","South","Other"
2005,40,"Middle","South","Black"
2006,40,"Working","South","Black"
2010,25,"Middle","West","White"
2011,40,"Middle","Middle Atlantic","White"
2016,40,"Working","South","Black"
2018,40,"Middle","South","White"
2019,22,"Working","South","Black"
2021,55,"Working","South","White"
2022,42,"Middle","South","White"
1,55,"Middle","Middle Atlantic","Hispanic"
2,45,"Working","Middle Atlantic","White"
7,45,"Working","Middle Atlantic","Black"
9,40,"Working","Middle Atlantic","Black"
10,48,"Middle","Middle Atlantic","Hispanic"
11,26,"Working","Middle Atlantic","Black"
13,40,"Working","Middle Atlantic","Black"
20,50,"Working","Middle Atlantic","White"
21,40,"Working","Middle Atlantic","White"
22,25,"Working","Middle Atlantic","White"
25,20,"Middle","Middle Atlantic","White"
26,89,"Middle","Middle Atlantic","Hispanic"
28,25,"Working","Middle Atlantic","Other"
29,40,"Working","Middle Atlantic","White"
30,20,"Upper","Middle Atlantic","White"
31,20,"Upper","Middle Atlantic","White"
35,60,"Middle","Middle Atlantic","Hispanic"
36,40,"Middle","Middle Atlantic","White"
37,3,"Middle","Middle Atlantic","White"
38,40,"Working","Middle Atlantic","White"
41,40,"Middle","Middle Atlantic","White"
42,35,"Working","Middle Atlantic","Other"
43,24,"Working","Middle Atlantic","White"
44,60,"Middle","Middle Atlantic","Hispanic"
45,34,"Middle","Middle Atlantic","White"
47,40,"Working","Middle Atlantic","Hispanic"
49,50,"Working","New England","White"
50,50,"Working","New England","Hispanic"
51,32,"Working","New England","Black"
53,40,"Upper","New England","White"
57,46,"Working","Middle Atlantic","Black"
58,36,"Working","Middle Atlantic","Black"
59,30,"Lower","Middle Atlantic","Black"
60,40,"Middle","Middle Atlantic","White"
61,40,"Middle","Middle Atlantic","White"
62,36,"Working","Middle Atlantic","Hispanic"
65,40,"Middle","Middle Atlantic","White"
66,40,"Working","Middle Atlantic","White"
71,48,"Middle","Middle Atlantic","White"
72,35,"Middle","Middle Atlantic","White"
74,50,"Working","Middle Atlantic","White"
75,20,"Middle","Middle Atlantic","White"
76,50,"Working","Middle Atlantic","White"
78,68,"Working","Middle Atlantic","White"
79,50,"Working","Middle Atlantic","White"
81,40,"Middle","Middle Atlantic","White"
82,35,"Working","Middle Atlantic","White"
83,20,"Working","Middle Atlantic","White"
86,40,"Working","Middle Atlantic","White"
87,52,"Working","Middle Atlantic","White"
88,35,"Middle","Middle Atlantic","Hispanic"
89,40,"Working","Middle Atlantic","White"
91,30,"Working","Middle Atlantic","Hispanic"
92,41,"Working","Middle Atlantic","Black"
93,40,"Working","Middle Atlantic","Black"
94,35,"Working","Middle Atlantic","Hispanic"
95,38,"Working","Middle Atlantic","Black"
97,70,"Middle","Middle Atlantic","Other"
98,35,"Working","Middle Atlantic","White"
99,48,"Working","Middle Atlantic","White"
100,9,"Middle","Middle Atlantic","White"
102,32,"Working","Middle Atlantic","Hispanic"
103,35,"Working","Middle Atlantic","White"
104,50,"Middle","Middle Atlantic","White"
105,65,"Middle","Middle Atlantic","White"
107,7,"Middle","Middle Atlantic","White"
108,24,"Middle","Middle Atlantic","White"
109,60,"Middle","Middle Atlantic","White"
110,40,"Working","Middle Atlantic","White"
113,40,"Middle","Middle Atlantic","White"
114,30,"Middle","Middle Atlantic","White"
115,50,"Middle","Middle Atlantic","White"
117,40,"Working","Middle Atlantic","Hispanic"
118,24,"Middle","Middle Atlantic","White"
119,45,"Middle","Middle Atlantic","Other"
120,12,"Working","West","Hispanic"
122,30,"Middle","West","White"
123,30,"Working","West","Hispanic"
125,40,"Working","West","White"
